SummonerMatchId,SummonerFk,MatchFk,ChampionFk
32790,985,EUW1_7551626317,222
32791,985,EUW1_7551544384,145
32792,985,EUW1_7548629461,222
32793,985,EUW1_7548581262,517
32794,985,EUW1_7548514455,55
32795,985,EUW1_7548488865,235
32796,985,EUW1_7546297984,115
32797,985,EUW1_7546264482,83
32798,985,EUW1_7546204307,202
32799,985,EUW1_7546144595,23
32800,985,EUW1_7546063549,145
32801,985,EUW1_7520406848,21
32802,985,EUW1_7520359804,804
32803,985,EUW1_7520326033,145
32804,985,EUW1_7520153805,145
32805,985,EUW1_7520131222,804
32806,985,EUW1_7570116572,5
32807,985,EUW1_7570072922,59
32808,985,EUW1_7570043005,19
32809,985,EUW1_7569885226,202
32810,985,EUW1_7551626317,222
32811,985,EUW1_7551544384,145
32812,985,EUW1_7548629461,222
32813,985,EUW1_7548581262,517
32814,985,EUW1_7548514455,55
32815,985,EUW1_7548488865,235
32816,985,EUW1_7546297984,115
32817,985,EUW1_7546264482,83
32818,985,EUW1_7546204307,202
32819,985,EUW1_7546144595,23
32820,985,EUW1_7546063549,145
32821,985,EUW1_7520406848,21
32822,985,EUW1_7520359804,804
32823,985,EUW1_7520326033,145
32824,985,EUW1_7520153805,145
32825,986,EUW1_7570058792,81
32826,986,EUW1_7570032387,35
32827,986,EUW1_7570021919,223
32828,986,EUW1_7570001335,266
32829,986,EUW1_7569882953,893
32830,986,EUW1_7569561772,950
32831,986,EUW1_7569528158,15
32832,986,EUW1_7569446632,30
32833,986,EUW1_7569396271,236
32834,986,EUW1_7569354422,29
32835,986,EUW1_7569313607,30
32836,986,EUW1_7569267200,42
32837,986,EUW1_7568979492,1
32838,986,EUW1_7568938748,518
32839,986,EUW1_7568917693,517
32840,986,EUW1_7568816574,412
32841,986,EUW1_7568794956,69
32842,986,EUW1_7568785457,107
32843,986,EUW1_7568565658,34
32844,986,EUW1_7568553172,157
32845,986,EUW1_7570058792,81
32846,986,EUW1_7570032387,35
32847,986,EUW1_7570021919,223
32848,986,EUW1_7570001335,266
32849,986,EUW1_7569882953,893
32850,986,EUW1_7569561772,950
32851,986,EUW1_7569528158,15
32852,986,EUW1_7569446632,30
32853,986,EUW1_7569396271,236
32854,986,EUW1_7569354422,29
32855,986,EUW1_7569313607,30
32856,986,EUW1_7569267200,42
32857,986,EUW1_7568979492,1
32858,986,EUW1_7568938748,518
32859,986,EUW1_7568917693,517
32860,986,EUW1_7568816574,412
32861,986,EUW1_7568794956,69
32862,986,EUW1_7568785457,107
32863,986,EUW1_7568565658,34
32864,986,EUW1_7568553172,157
32865,987,EUW1_7570555079,57
32866,987,EUW1_7570493428,161
32867,987,EUW1_7570421572,161
32868,987,EUW1_7570264138,161
32869,987,EUW1_7570186620,161
32870,987,EUW1_7569953411,161
32871,987,EUW1_7569931724,161
32872,987,EUW1_7569734153,161
32873,987,EUW1_7569641612,161
32874,987,EUW1_7569610134,161
32875,987,EUW1_7569585838,161
32876,987,EUW1_7569432950,161
32877,987,EUW1_7569306080,161
32878,987,EUW1_7569262731,161
32879,987,EUW1_7569217751,161
32880,987,EUW1_7569159420,43
32881,987,EUW1_7569128566,161
32882,987,EUW1_7569093488,161
32883,987,EUW1_7569080636,161
32884,987,EUW1_7568883127,161
32885,987,EUW1_7570555079,57
32886,987,EUW1_7570493428,161
32887,987,EUW1_7570421572,161
32888,987,EUW1_7570264138,161
32889,987,EUW1_7570186620,161
32890,987,EUW1_7569953411,161
32891,987,EUW1_7569931724,161
32892,987,EUW1_7569734153,161
32893,987,EUW1_7569641612,161
32894,987,EUW1_7569610134,161
32895,987,EUW1_7569585838,161
32896,988,EUW1_7569508185,10
32897,988,EUW1_7569468412,429
32898,988,EUW1_7569424059,246
32899,988,EUW1_7569388060,498
32900,988,EUW1_7569245240,25
32901,988,EUW1_7569205104,53
32902,988,EUW1_7568298702,48
32903,988,EUW1_7568270215,35
32904,988,EUW1_7568219161,134
32905,988,EUW1_7568186617,427
32906,988,EUW1_7568145428,102
32907,988,EUW1_7568103985,526
32908,988,EUW1_7568070107,24
32909,988,EUW1_7568018705,59
32910,988,EUW1_7567991922,910
32911,988,EUW1_7567952346,8
32912,988,EUW1_7567413392,107
32913,988,EUW1_7567405676,420
32914,988,EUW1_7567374750,240
32915,988,EUW1_7567348814,902
32916,988,EUW1_7569508185,10
32917,988,EUW1_7569468412,429
32918,988,EUW1_7569424059,246
32919,988,EUW1_7569388060,498
32920,988,EUW1_7569245240,25
32921,988,EUW1_7569205104,53
32922,988,EUW1_7568298702,48
32923,988,EUW1_7568270215,35
32924,988,EUW1_7568219161,134
32925,988,EUW1_7568186617,427
32926,989,EUW1_7570171628,86
32927,989,EUW1_7570147511,166
32928,989,EUW1_7570110239,79
32929,989,EUW1_7567964042,78
32930,989,EUW1_7567936930,106
32931,989,EUW1_7566895876,14
32932,989,EUW1_7566868715,90
32933,989,EUW1_7565865345,48
32934,989,EUW1_7565829076,14
32935,989,EUW1_7565814484,14
32936,989,EUW1_7565716769,127
32937,989,EUW1_7565676896,23
32938,989,EUW1_7565585229,37
32939,989,EUW1_7565549281,57
32940,989,EUW1_7564447302,111
32941,989,EUW1_7564195782,31
32942,989,EUW1_7564167750,43
32943,989,EUW1_7564127396,54
32944,989,EUW1_7564017877,111
32945,989,EUW1_7563992155,78
32946,989,EUW1_7570171628,86
32947,989,EUW1_7570147511,166
32948,989,EUW1_7570110239,79
32949,989,EUW1_7567964042,78
32950,989,EUW1_7567936930,106
32951,989,EUW1_7566895876,14
32952,989,EUW1_7566868715,90
32953,989,EUW1_7565865345,48
32954,989,EUW1_7565829076,14
32955,989,EUW1_7565814484,14
32956,989,EUW1_7565716769,127
32957,989,EUW1_7565676896,23
32958,989,EUW1_7565585229,37
32959,989,EUW1_7565549281,57
32960,989,EUW1_7564447302,111
32961,989,EUW1_7564195782,31
32962,989,EUW1_7564167750,43
32963,989,EUW1_7564127396,54
32964,989,EUW1_7564017877,111
32965,990,EUW1_7569508185,432
32966,990,EUW1_7569473481,79
32967,990,EUW1_7569439716,150
32968,990,EUW1_7569408364,1
32969,990,EUW1_7569372129,14
32970,990,EUW1_7568377950,22
32971,990,EUW1_7568341936,57
32972,990,EUW1_7568307756,22
32973,990,EUW1_7565395735,57
32974,990,EUW1_7565363325,37
32975,990,EUW1_7564987660,34
32976,990,EUW1_7564949785,166
32977,990,EUW1_7564915818,35
32978,990,EUW1_7564786489,202
32979,990,EUW1_7564743824,111
32980,990,EUW1_7564662376,45
32981,990,EUW1_7562396148,102
32982,990,EUW1_7562354150,57
32983,990,EUW1_7562310851,246
32984,990,EUW1_7562258034,75
32985,990,EUW1_7569508185,432
32986,990,EUW1_7569473481,79
32987,990,EUW1_7569439716,150
32988,990,EUW1_7569408364,1
32989,990,EUW1_7569372129,14
32990,990,EUW1_7568377950,22
32991,990,EUW1_7568341936,57
32992,990,EUW1_7568307756,22
32993,990,EUW1_7565395735,57
32994,990,EUW1_7565363325,37
32995,990,EUW1_7564987660,34
32996,990,EUW1_7564949785,166
32997,990,EUW1_7564915818,35
32998,990,EUW1_7564786489,202
32999,990,EUW1_7564743824,111
33000,991,EUW1_7570509070,235
33001,991,EUW1_7570472857,32
33002,991,EUW1_7570423226,517
33003,991,EUW1_7570393486,36
33004,991,EUW1_7570324075,67
33005,991,EUW1_7570284261,54
33006,991,EUW1_7570246904,48
33007,991,EUW1_7569414189,254
33008,991,EUW1_7569370952,36
33009,991,EUW1_7569316272,89
33010,991,EUW1_7569293646,31
33011,991,EUW1_7569256223,526
33012,991,EUW1_7564937408,14
33013,991,EUW1_7564910698,31
33014,991,EUW1_7564871736,36
33015,991,EUW1_7564830343,29
33016,991,EUW1_7564806694,154
33017,991,EUW1_7564760519,240
33018,991,EUW1_7564729654,50
33019,991,EUW1_7560994719,555
33020,991,EUW1_7570509070,235
33021,991,EUW1_7570472857,32
33022,991,EUW1_7570423226,517
33023,991,EUW1_7570393486,36
33024,991,EUW1_7570324075,67
33025,991,EUW1_7570284261,54
33026,991,EUW1_7570246904,48
33027,991,EUW1_7569414189,254
33028,991,EUW1_7569370952,36
33029,991,EUW1_7569316272,89
33030,991,EUW1_7569293646,31
33031,991,EUW1_7569256223,526
33032,991,EUW1_7564937408,14
33033,991,EUW1_7564910698,31
33034,991,EUW1_7564871736,36
33035,991,EUW1_7564830343,29
33036,991,EUW1_7564806694,154
33037,991,EUW1_7564760519,240
33038,992,EUW1_7570391937,235
33039,992,EUW1_7570288667,40
33040,992,EUW1_7570236581,40
33041,992,EUW1_7569318381,20
33042,992,EUW1_7569285437,202
33043,992,EUW1_7569246962,5
33044,992,EUW1_7569213676,777
33045,992,EUW1_7569179547,67
33046,992,EUW1_7569073212,36
33047,992,EUW1_7569047956,157
33048,992,EUW1_7569015117,59
33049,992,EUW1_7568202391,89
33050,992,EUW1_7568162163,222
33051,992,EUW1_7568118103,31
33052,992,EUW1_7568083566,81
33053,992,EUW1_7568059700,518
33054,992,EUW1_7568022472,200
33055,992,EUW1_7568007671,40
33056,992,EUW1_7567977308,40
33057,992,EUW1_7567969797,25
33058,992,EUW1_7570391937,235
33059,992,EUW1_7570288667,40
33060,992,EUW1_7570236581,40
33061,992,EUW1_7569318381,20
33062,992,EUW1_7569285437,202
33063,992,EUW1_7569246962,5
33064,992,EUW1_7569213676,777
33065,992,EUW1_7569179547,67
33066,992,EUW1_7569073212,36
33067,992,EUW1_7569047956,157
33068,992,EUW1_7569015117,59
33069,992,EUW1_7568202391,89
33070,992,EUW1_7568162163,222
33071,992,EUW1_7568118103,31
33072,992,EUW1_7568083566,81
33073,992,EUW1_7568059700,518
33074,992,EUW1_7568022472,200
33075,992,EUW1_7568007671,40
33076,992,EUW1_7567977308,40
33077,993,EUW1_7570486442,5
33078,993,EUW1_7570432022,110
33079,993,EUW1_7569415610,64
33080,993,EUW1_7569346309,24
33081,993,EUW1_7569294889,120
33082,993,EUW1_7569256223,555
33083,993,EUW1_7567268109,141
33084,993,EUW1_7567202875,104
33085,993,EUW1_7565009807,24
33086,993,EUW1_7564957666,121
33087,993,EUW1_7563690183,59
33088,993,EUW1_7563639450,5
33089,993,EUW1_7563415552,131
33090,993,EUW1_7563364673,141
33091,993,EUW1_7555813336,141
33092,993,EUW1_7518998912,59
33093,993,EUW1_7518989041,555
33094,993,EUW1_7501361027,5
33095,994,EUW1_7569965586,901
33096,994,EUW1_7569942799,950
33097,994,EUW1_7569872674,875
33098,994,EUW1_7569851923,901
33099,994,EUW1_7569801495,1
33100,994,EUW1_7569785758,39
33101,994,EUW1_7569239041,29
33102,994,EUW1_7569204577,50
33103,994,EUW1_7568951783,804
33104,994,EUW1_7568934803,50
33105,994,EUW1_7568907412,804
33106,994,EUW1_7568889740,17
33107,994,EUW1_7568779927,114
33108,994,EUW1_7568760694,84
33109,994,EUW1_7568523103,157
33110,994,EUW1_7568099504,10
33111,994,EUW1_7568070575,84
33112,994,EUW1_7568007966,114
33113,994,EUW1_7567941635,112
33114,994,EUW1_7567914775,235
33115,994,EUW1_7569965586,901
33116,994,EUW1_7569942799,950
33117,994,EUW1_7569872674,875
33118,994,EUW1_7569851923,901
33119,994,EUW1_7569801495,1
33120,994,EUW1_7569785758,39
33121,994,EUW1_7569239041,29
33122,994,EUW1_7569204577,50
33123,994,EUW1_7568951783,804
33124,994,EUW1_7568934803,50
33125,994,EUW1_7568907412,804
33126,994,EUW1_7568889740,17
33127,995,EUW1_7570658010,112
33128,995,EUW1_7570563709,950
33129,995,EUW1_7570157248,112
33130,995,EUW1_7569494096,166
33131,995,EUW1_7569255576,166
33132,995,EUW1_7569206825,166
33133,995,EUW1_7568580162,166
33134,995,EUW1_7568521369,122
33135,995,EUW1_7568499585,412
33136,995,EUW1_7568424293,427
33137,995,EUW1_7568397653,114
33138,995,EUW1_7568318940,166
33139,995,EUW1_7567744032,145
33140,995,EUW1_7567715953,166
33141,995,EUW1_7567679810,112
33142,995,EUW1_7567482266,166
33143,995,EUW1_7567465232,166
33144,995,EUW1_7567394956,10
33145,995,EUW1_7567365764,22
33146,995,EUW1_7567180998,10
33147,995,EUW1_7570658010,112
33148,995,EUW1_7570563709,950
33149,995,EUW1_7570157248,112
33150,995,EUW1_7569494096,166
33151,995,EUW1_7569255576,166
33152,995,EUW1_7569206825,166
33153,995,EUW1_7568580162,166
33154,995,EUW1_7568521369,122
33155,995,EUW1_7568499585,412
33156,995,EUW1_7568424293,427
33157,995,EUW1_7568397653,114
33158,995,EUW1_7568318940,166
33159,995,EUW1_7567744032,145
33160,995,EUW1_7567715953,166
33161,995,EUW1_7567679810,112
33162,995,EUW1_7567482266,166
33163,995,EUW1_7567465232,166
33164,995,EUW1_7567394956,10
33165,996,EUW1_7570764706,235
33166,996,EUW1_7570757155,31
33167,996,EUW1_7570752100,131
33168,996,EUW1_7570736253,18
33169,996,EUW1_7570727308,804
33170,996,EUW1_7570708182,27
33171,996,EUW1_7570681931,888
33172,996,EUW1_7570668589,350
33173,996,EUW1_7570641639,8
33174,996,EUW1_7570599873,161
33175,996,EUW1_7570563100,63
33176,996,EUW1_7570521752,68
33177,996,EUW1_7570462437,103
33178,996,EUW1_7570413709,24
33179,996,EUW1_7570367737,103
33180,996,EUW1_7570275329,103
33181,996,EUW1_7569637745,30
33182,996,EUW1_7569608425,30
33183,996,EUW1_7569581925,103
33184,996,EUW1_7569538689,103
33185,996,EUW1_7570764706,235
33186,996,EUW1_7570757155,31
33187,996,EUW1_7570752100,131
33188,996,EUW1_7570736253,18
33189,996,EUW1_7570727308,804
33190,996,EUW1_7570708182,27
33191,996,EUW1_7570681931,888
33192,996,EUW1_7570668589,350
33193,996,EUW1_7570641639,8
33194,996,EUW1_7570599873,161
33195,996,EUW1_7570563100,63
33196,996,EUW1_7570521752,68
33197,996,EUW1_7570462437,103
33198,996,EUW1_7570413709,24
33199,996,EUW1_7570367737,103
33200,996,EUW1_7570275329,103
33201,996,EUW1_7569637745,30
33202,996,EUW1_7569608425,30
33203,996,EUW1_7569581925,103
33204,996,EUW1_7569538689,103
33205,997,EUW1_7570408583,887
33206,997,EUW1_7570339393,24
33207,997,EUW1_7570290219,897
33208,997,EUW1_7570250282,106
33209,997,EUW1_7570184469,24
33210,997,EUW1_7570118716,240
33211,997,EUW1_7570076750,240
33212,997,EUW1_7570043765,240
33213,997,EUW1_7570000533,240
33214,997,EUW1_7569950214,240
33215,997,EUW1_7569926806,58
33216,997,EUW1_7569694990,58
33217,997,EUW1_7569689052,799
33218,997,EUW1_7569670284,897
33219,997,EUW1_7569657367,122
33220,997,EUW1_7569425127,24
33221,997,EUW1_7569017983,114
33222,997,EUW1_7568995576,5
33223,997,EUW1_7568325444,350
33224,997,EUW1_7568212609,64
33225,997,EUW1_7570408583,887
33226,997,EUW1_7570339393,24
33227,997,EUW1_7570290219,897
33228,997,EUW1_7570250282,106
33229,997,EUW1_7570184469,24
33230,997,EUW1_7570118716,240
33231,997,EUW1_7570076750,240
33232,997,EUW1_7570043765,240
33233,997,EUW1_7570000533,240
33234,997,EUW1_7569950214,240
33235,997,EUW1_7569926806,58
33236,997,EUW1_7569694990,58
33237,997,EUW1_7569689052,799
33238,997,EUW1_7569670284,897
33239,997,EUW1_7569657367,122
33240,997,EUW1_7569425127,24
33241,997,EUW1_7569017983,114
33242,997,EUW1_7568995576,5
33243,997,EUW1_7568325444,350
33244,998,EUW1_7570629199,85
33245,998,EUW1_7570591058,254
33246,998,EUW1_7570555317,876
33247,998,EUW1_7570540659,48
33248,998,EUW1_7570490391,37
33249,998,EUW1_7570452654,902
33250,998,EUW1_7570407151,119
33251,998,EUW1_7570360567,8
33252,998,EUW1_7570317210,233
33253,998,EUW1_7570260381,36
33254,998,EUW1_7570237865,876
33255,998,EUW1_7570198191,13
33256,998,EUW1_7570171628,876
33257,998,EUW1_7570139603,166
33258,998,EUW1_7570111260,117
33259,998,EUW1_7570087468,60
33260,998,EUW1_7570055141,85
33261,998,EUW1_7570035364,518
33262,998,EUW1_7569588843,74
33263,998,EUW1_7569556458,115
33264,998,EUW1_7570629199,85
33265,998,EUW1_7570591058,254
33266,998,EUW1_7570555317,876
33267,998,EUW1_7570540659,48
33268,998,EUW1_7570490391,37
33269,998,EUW1_7570452654,902
33270,998,EUW1_7570407151,119
33271,998,EUW1_7570360567,8
33272,998,EUW1_7570317210,233
33273,998,EUW1_7570260381,36
33274,998,EUW1_7570237865,876
33275,998,EUW1_7570198191,13
33276,998,EUW1_7570171628,876
33277,998,EUW1_7570139603,166
33278,998,EUW1_7570111260,117
33279,998,EUW1_7570087468,60
33280,998,EUW1_7570055141,85
33281,998,EUW1_7570035364,518
33282,999,EUW1_7570372325,80
33283,999,EUW1_7570337060,910
33284,999,EUW1_7570301316,114
33285,999,EUW1_7570266117,3
33286,999,EUW1_7570226964,59
33287,999,EUW1_7570189965,267
33288,999,EUW1_7570171628,142
33289,999,EUW1_7568277340,804
33290,999,EUW1_7568227693,233
33291,999,EUW1_7568202127,233
33292,999,EUW1_7568107033,78
33293,999,EUW1_7568067216,78
33294,999,EUW1_7568016866,78
33295,999,EUW1_7567962377,4
33296,999,EUW1_7567926542,59
33297,999,EUW1_7567804142,429
33298,999,EUW1_7567791020,267
33299,999,EUW1_7566871292,75
33300,999,EUW1_7566824051,131
33301,999,EUW1_7566796406,77
33302,999,EUW1_7570372325,80
33303,999,EUW1_7570337060,910
33304,999,EUW1_7570301316,114
33305,999,EUW1_7570266117,3
33306,999,EUW1_7570226964,59
33307,999,EUW1_7570189965,267
33308,999,EUW1_7570171628,142
33309,999,EUW1_7568277340,804
33310,999,EUW1_7568227693,233
33311,999,EUW1_7568202127,233
33312,999,EUW1_7568107033,78
33313,999,EUW1_7568067216,78
33314,999,EUW1_7568016866,78
33315,999,EUW1_7567962377,4
33316,999,EUW1_7567926542,59
33317,999,EUW1_7567804142,429
33318,999,EUW1_7567791020,267
33319,999,EUW1_7566871292,75
33320,1000,EUW1_7569993430,6
33321,1000,EUW1_7569970863,55
33322,1000,EUW1_7569952673,5
33323,1000,EUW1_7569931930,54
33324,1000,EUW1_7569887290,50
33325,1000,EUW1_7569870949,51
33326,1000,EUW1_7569857533,875
33327,1000,EUW1_7569833380,154
33328,1000,EUW1_7569239721,15
33329,1000,EUW1_7569205238,432
33330,1000,EUW1_7568226671,875
33331,1000,EUW1_7568185139,68
33332,1000,EUW1_7568150881,99
33333,1000,EUW1_7568099283,526
33334,1000,EUW1_7568066676,420
33335,1000,EUW1_7564213913,92
33336,1000,EUW1_7564186194,555
33337,1000,EUW1_7564157520,74
33338,1000,EUW1_7564128211,60
33339,1000,EUW1_7559834073,102
33340,1000,EUW1_7569993430,6
33341,1000,EUW1_7569970863,55
33342,1000,EUW1_7569952673,5
33343,1000,EUW1_7569931930,54
33344,1000,EUW1_7569887290,50
33345,1000,EUW1_7569870949,51
33346,1001,EUW1_7570602109,901
33347,1001,EUW1_7570563709,517
33348,1001,EUW1_7570520066,43
33349,1001,EUW1_7570372279,74
33350,1001,EUW1_7570164967,901
33351,1001,EUW1_7569975016,32
33352,1001,EUW1_7569964700,901
33353,1001,EUW1_7569826651,30
33354,1001,EUW1_7569799326,104
33355,1001,EUW1_7569525903,79
33356,1001,EUW1_7569491147,121
33357,1001,EUW1_7569460113,133
33358,1001,EUW1_7569427074,56
33359,1001,EUW1_7569389729,79
33360,1001,EUW1_7569340033,157
33361,1001,EUW1_7569048850,26
33362,1001,EUW1_7568952516,102
33363,1001,EUW1_7568831499,79
33364,1001,EUW1_7568724618,121
33365,1001,EUW1_7568715660,9
33366,1001,EUW1_7570602109,901
33367,1001,EUW1_7570563709,517
33368,1001,EUW1_7570520066,43
33369,1001,EUW1_7570372279,74
33370,1001,EUW1_7570164967,901
33371,1001,EUW1_7569975016,32
33372,1001,EUW1_7569964700,901
33373,1001,EUW1_7569826651,30
33374,1002,EUW1_7570639820,150
33375,1002,EUW1_7570611649,119
33376,1002,EUW1_7570576369,48
33377,1002,EUW1_7570530349,67
33378,1002,EUW1_7570501683,246
33379,1002,EUW1_7570306139,555
33380,1002,EUW1_7570279421,800
33381,1002,EUW1_7570247088,427
33382,1002,EUW1_7570141180,126
33383,1002,EUW1_7570097126,60
33384,1002,EUW1_7569578033,163
33385,1002,EUW1_7569542095,122
33386,1002,EUW1_7569506860,64
33387,1002,EUW1_7566888866,5
33388,1002,EUW1_7566852679,412
33389,1002,EUW1_7566019808,164
33390,1002,EUW1_7565967411,526
33391,1002,EUW1_7565926379,86
33392,1002,EUW1_7565114363,901
33393,1002,EUW1_7565109407,164
33394,1002,EUW1_7570639820,150
33395,1002,EUW1_7570611649,119
33396,1002,EUW1_7570576369,48
33397,1002,EUW1_7570530349,67
33398,1002,EUW1_7570501683,246
33399,1002,EUW1_7570306139,555
33400,1002,EUW1_7570279421,800
33401,1002,EUW1_7570247088,427
33402,1002,EUW1_7570141180,126
33403,1002,EUW1_7570097126,60
33404,1002,EUW1_7569578033,163
33405,1002,EUW1_7569542095,122
33406,1002,EUW1_7569506860,64
33407,1002,EUW1_7566888866,5
33408,1002,EUW1_7566852679,412
33409,1002,EUW1_7566019808,164
33410,1002,EUW1_7565967411,526
33411,1002,EUW1_7565926379,86
33412,1003,EUW1_7570135288,50
33413,1003,EUW1_7570116572,421
33414,1003,EUW1_7570082441,36
33415,1003,EUW1_7570051973,80
33416,1003,EUW1_7570020282,79
33417,1003,EUW1_7569995091,421
33418,1003,EUW1_7569114298,112
33419,1003,EUW1_7569096707,516
33420,1003,EUW1_7569051361,21
33421,1003,EUW1_7565868657,69
33422,1003,EUW1_7565831653,236
33423,1003,EUW1_7565791924,421
33424,1003,EUW1_7565754835,121
33425,1003,EUW1_7565726572,163
33426,1003,EUW1_7565693538,103
33427,1003,EUW1_7565653768,51
33428,1003,EUW1_7565091533,166
33429,1003,EUW1_7565073128,55
33430,1003,EUW1_7565070544,122
33431,1003,EUW1_7565047430,77
33432,1003,EUW1_7570135288,50
33433,1003,EUW1_7570116572,421
33434,1003,EUW1_7570082441,36
33435,1003,EUW1_7570051973,80
33436,1003,EUW1_7570020282,79
33437,1003,EUW1_7569995091,421
33438,1003,EUW1_7569114298,112
33439,1003,EUW1_7569096707,516
33440,1003,EUW1_7569051361,21
33441,1003,EUW1_7565868657,69
33442,1003,EUW1_7565831653,236
33443,1003,EUW1_7565791924,421
33444,1003,EUW1_7565754835,121
33445,1003,EUW1_7565726572,163
33446,1003,EUW1_7565693538,103
33447,1003,EUW1_7565653768,51
33448,1003,EUW1_7565091533,166
33449,1003,EUW1_7565073128,55
33450,1003,EUW1_7565070544,122
33451,1004,EUW1_7570395704,11
33452,1004,EUW1_7570339264,10
33453,1004,EUW1_7569474359,517
33454,1004,EUW1_7569429346,18
33455,1004,EUW1_7569397630,75
33456,1004,EUW1_7569352325,236
33457,1004,EUW1_7569318381,9
33458,1004,EUW1_7569281934,54
33459,1004,EUW1_7568334998,86
33460,1004,EUW1_7568284198,98
33461,1004,EUW1_7568229727,14
33462,1004,EUW1_7568198030,555
33463,1004,EUW1_7564896008,8
33464,1004,EUW1_7564861301,12
33465,1004,EUW1_7564822952,517
33466,1004,EUW1_7564782018,203
33467,1004,EUW1_7564746624,429
33468,1004,EUW1_7564705109,246
33469,1004,EUW1_7564669902,4
33470,1004,EUW1_7564648705,112
33471,1005,EUW1_7570302094,136
33472,1005,EUW1_7570266385,32
33473,1005,EUW1_7570234881,91
33474,1005,EUW1_7570203014,105
33475,1005,EUW1_7569378924,96
33476,1005,EUW1_7569333604,30
33477,1005,EUW1_7569293646,5
33478,1005,EUW1_7568996417,96
33479,1005,EUW1_7566622131,53
33480,1005,EUW1_7566611635,875
33481,1005,EUW1_7566591262,32
33482,1005,EUW1_7566558210,799
33483,1005,EUW1_7565999163,83
33484,1005,EUW1_7565956556,526
33485,1005,EUW1_7565928519,33
33486,1005,EUW1_7563572766,56
33487,1005,EUW1_7563531806,35
33488,1005,EUW1_7563498796,800
33489,1005,EUW1_7563454815,48
33490,1005,EUW1_7563422636,72
33491,1005,EUW1_7570302094,136
33492,1005,EUW1_7570266385,32
33493,1005,EUW1_7570234881,91
33494,1005,EUW1_7570203014,105
33495,1005,EUW1_7569378924,96
33496,1005,EUW1_7569333604,30
33497,1005,EUW1_7569293646,5
33498,1005,EUW1_7568996417,96
33499,1005,EUW1_7566622131,53
33500,1005,EUW1_7566611635,875
33501,1005,EUW1_7566591262,32
33502,1005,EUW1_7566558210,799
33503,1005,EUW1_7565999163,83
33504,1005,EUW1_7565956556,526
33505,1005,EUW1_7565928519,33
33506,1005,EUW1_7563572766,56
33507,1005,EUW1_7563531806,35
33508,1005,EUW1_7563498796,800
33509,1005,EUW1_7563454815,48
33510,1006,EUW1_7570357255,950
33511,1006,EUW1_7570256900,203
33512,1006,EUW1_7570228116,222
33513,1006,EUW1_7570196453,13
33514,1006,EUW1_7570171628,54
33515,1006,EUW1_7570137890,78
33516,1006,EUW1_7570067694,51
33517,1006,EUW1_7570042843,350
33518,1006,EUW1_7570014159,517
33519,1006,EUW1_7568848164,96
33520,1006,EUW1_7568814375,203
33521,1006,EUW1_7568805001,268
33522,1006,EUW1_7568752147,101
33523,1006,EUW1_7568729916,246
33524,1006,EUW1_7568712549,420
33525,1006,EUW1_7568699087,36
33526,1006,EUW1_7568683424,43
33527,1006,EUW1_7567999399,246
33528,1006,EUW1_7567969930,203
33529,1006,EUW1_7567942867,523
33530,1006,EUW1_7570357255,950
33531,1006,EUW1_7570256900,203
33532,1006,EUW1_7570228116,222
33533,1006,EUW1_7570196453,13
33534,1006,EUW1_7570171628,54
33535,1006,EUW1_7570137890,78
33536,1006,EUW1_7570067694,51
33537,1006,EUW1_7570042843,350
33538,1006,EUW1_7570014159,517
33539,1006,EUW1_7568848164,96
33540,1006,EUW1_7568814375,203
33541,1006,EUW1_7568805001,268
33542,1006,EUW1_7568752147,101
33543,1006,EUW1_7568729916,246
33544,1006,EUW1_7568712549,420
33545,1006,EUW1_7568699087,36
33546,1006,EUW1_7568683424,43
33547,1006,EUW1_7567999399,246
33548,1007,EUW1_7570416918,143
33549,1007,EUW1_7570382988,53
33550,1007,EUW1_7570337997,143
33551,1007,EUW1_7570299535,103
33552,1007,EUW1_7570147997,902
33553,1007,EUW1_7570091226,12
33554,1007,EUW1_7569873404,412
33555,1007,EUW1_7569840600,412
33556,1007,EUW1_7569256223,12
33557,1007,EUW1_7569221697,103
33558,1007,EUW1_7569152825,412
33559,1007,EUW1_7569104448,103
33560,1007,EUW1_7568344119,96
33561,1007,EUW1_7568309936,201
33562,1007,EUW1_7568260358,90
33563,1007,EUW1_7567927353,84
33564,1007,EUW1_7567904130,53
33565,1007,EUW1_7567875115,12
33566,1007,EUW1_7567836511,63
33567,1007,EUW1_7567774195,64
33568,1007,EUW1_7570416918,143
33569,1007,EUW1_7570382988,53
33570,1007,EUW1_7570337997,143
33571,1007,EUW1_7570299535,103
33572,1007,EUW1_7570147997,902
33573,1007,EUW1_7570091226,12
33574,1007,EUW1_7569873404,412
33575,1007,EUW1_7569840600,412
33576,1007,EUW1_7569256223,12
33577,1007,EUW1_7569221697,103
33578,1007,EUW1_7569152825,412
33579,1007,EUW1_7569104448,103
33580,1007,EUW1_7568344119,96
33581,1007,EUW1_7568309936,201
33582,1007,EUW1_7568260358,90
33583,1007,EUW1_7567927353,84
33584,1007,EUW1_7567904130,53
33585,1007,EUW1_7567875115,12
33586,1007,EUW1_7567836511,63
33587,1008,EUW1_7570433766,34
33588,1008,EUW1_7570396844,800
33589,1008,EUW1_7570158374,55
33590,1008,EUW1_7570124425,131
33591,1008,EUW1_7569429442,895
33592,1008,EUW1_7569393453,518
33593,1008,EUW1_7569293646,15
33594,1008,EUW1_7569246103,893
